mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spectral_centroid,spectral_rolloff,zcr,rms,peak_frequency,mean,std,label,file
-454.3651104011057,214.51538144031784,2.105551559758896,30.104223857476388,57.37401906219234,-1.7803689009241523,-2.514619184349904,13.40011327990632,-9.076534617756824,-6.014777021636704,3.3204010967341797,-12.325302461632972,-11.781966773620743,87.46062188005514,125.732421875,0.043131510416666664,0.013649792410433292,24.666666666666664,-7.316987605838616e-06,0.014466578987766253,abnormal,a0001.wav
-455.6405850878086,207.57150379000666,6.986091540329773,33.36976325735425,58.850974366949934,1.2646679537337084,0.6467989406320119,15.38695199694407,-8.818406141108452,-6.9530642222237615,3.033089095039518,-12.01966482532587,-11.86760174231958,80.84751840608804,114.74609375,0.038777669270833336,0.016226353123784065,26.666666666666664,-2.8595004851741367e-06,0.016964788742225075,abnormal,a0001.wav
-450.9391791014568,204.82076305593387,9.370566515059265,35.14484375415268,59.95350789011659,4.034111169846315,1.4970200771669908,14.764600068986129,-7.51703618486919,-6.806419105274877,1.9014089192587518,-10.743630771443042,-10.817386856145182,77.42104969412473,111.97916666666667,0.035563151041666664,0.01848761737346649,26.0,8.404130590489626e-06,0.019822923076331,abnormal,a0001.wav
-452.0815879262852,208.2993713525382,8.409174115440374,33.58189435276744,59.911797293583675,2.86904737757604,0.20407057823229388,16.298903457044258,-5.267556690336791,-5.010244219301438,3.2624926823180433,-11.847444228067644,-12.82577762894502,76.98643013927612,108.07291666666667,0.034383138020833336,0.019094225019216537,29.0,-8.54134099292983e-08,0.019948512808077048,abnormal,a0001.wav
-442.3242503234073,197.86934860862277,10.901506226622708,32.73670871187923,57.32212437787512,4.759903998893112,2.4458011655093412,17.87349273712847,-2.758140368056163,-3.6963701501015085,3.297684507872193,-11.706352855842828,-12.6633563101315,77.24748594084032,102.70182291666667,0.035319010416666664,0.019178057089447975,26.666666666666664,-2.7648349934755086e-05,0.020442508614647862,abnormal,a0001.wav
-448.79818524052706,217.79479839049236,5.801384238471017,30.183055739182024,57.63508977409625,0.6117772106130254,1.0152451992596923,17.54653849312567,-5.49673906676501,-4.638541997797978,2.1740566326527087,-14.654710498641842,-12.783003498622096,77.00919078312805,106.28255208333333,0.040852864583333336,0.02036300115287304,30.0,1.0158981683330986e-05,0.021321795316063964,abnormal,a0001.wav
-445.4992416269732,213.3122203562224,4.074638775949429,29.776628924929316,57.125945492082025,1.3315590516987523,1.9568157132113122,17.157052214062237,-6.319252705841007,-4.9462696604957905,3.0727957513336306,-11.959072775102237,-10.21823303283846,78.41520959149773,109.78190104166667,0.040730794270833336,0.01874164305627346,24.333333333333332,1.8737220389319387e-05,0.020198980021780777,abnormal,a0001.wav
-446.60688331511534,212.61539773341667,6.598204744527802,31.123314343076785,57.19983295687853,1.0348463211159926,1.9340732337110251,17.689445626560573,-6.660600221400678,-6.207155215046559,2.8852658986157214,-11.04151477106079,-9.662195845552505,77.70128515802145,108.47981770833333,0.038370768229166664,0.019901253283023834,26.333333333333332,-6.979723967476595e-06,0.0207493444641158,abnormal,a0001.wav
-435.04674580682104,201.14408366227033,15.37171050730825,34.48826632278922,56.40113294640392,3.3994427681742887,1.0497166284635637,14.94654024505415,-6.829553825935284,-6.50075697740004,2.050302525942321,-12.638308247515416,-12.827678613499453,76.39211910938162,105.06184895833333,0.037068684895833336,0.02095022238790989,25.666666666666664,3.1339456919048576e-05,0.023086518439563775,abnormal,a0001.wav
-438.8624511259484,201.82560769209985,11.522040758316583,33.32705133459854,56.66005665942956,3.075278457014056,0.6183830520245054,14.17675700009064,-7.218104804042727,-5.380664914711197,3.8315743985362984,-11.610644630086519,-13.246952509023934,81.29005795018634,121.50065104166667,0.0390625,0.020015085116028786,29.0,-5.883405425512073e-05,0.020754092940282208,abnormal,a0001.wav
-437.5114527815071,200.7985954843165,8.671245770966125,31.511013476884955,55.22692528327519,0.8312561972026004,-0.1922887772391321,14.410057560506528,-7.3925612436904755,-5.716435140036945,3.9200388200742426,-9.910679710838313,-11.238260108230625,88.33474337762267,142.74088541666666,0.038045247395833336,0.018330523744225502,29.0,-3.659273568451784e-05,0.020063912837454668,abnormal,a0001.wav
-424.19175743285314,196.68357792069307,13.799555614892554,34.32686644112337,55.45677429721429,3.1859090925114963,1.004713293224398,14.228785075909181,-6.280975217491311,-5.366796861015516,3.276297607745789,-9.29039056627055,-10.866173585948081,83.33632122207771,119.140625,0.036539713541666664,0.020202573388814926,29.0,0.00016183951772769038,0.021268855646384085,abnormal,a0001.wav
-436.70702741182066,262.5198717686565,-17.247582955961107,5.341545848947379,39.392048707338915,-22.73512824582268,-12.620408405272341,15.007903518883255,-9.114367054212243,-7.0418158279444265,6.494141410678147,-8.59429696580323,-12.068037319255247,127.32220467833497,232.25911458333334,0.070556640625,0.011166865937411785,27.0,3.3622034154946155e-05,0.011792440387157177,abnormal,a0002.wav
-431.18872992213466,242.562000575417,-1.0952544920334886,4.717824199493821,33.00440460206932,-17.86473236621703,-11.512134337227117,13.48912617259708,-5.046516677418187,-5.290885538370568,4.93827260026264,-7.8212079354243444,-11.674037592742758,124.60086204753104,223.30729166666666,0.06327311197916667,0.011195524595677853,34.33333333333333,3.4744973089641564e-05,0.011820652094132304,abnormal,a0002.wav
-460.4811811845281,270.5272667953869,-8.469157938802898,2.5295388199065796,36.224904328424,-20.788130886038275,-14.670390554067795,12.066474215803767,-5.869691333967449,-4.14359207592583,5.6620115300788605,-8.825355535336223,-11.65721978006542,118.22535412070302,213.37890625,0.06722005208333333,0.011227619834244251,34.33333333333333,-1.6166631512706357e-06,0.01186837855077582,abnormal,a0002.wav
-445.6049359289397,257.65277451620926,-4.724473589334889,4.694064982040547,34.67697854665773,-21.283114870144463,-14.428041227073713,11.374104564904547,-7.1002751324496245,-4.7167110155531535,5.347874461466184,-8.1910252745978,-10.458938081180891,120.94460568155544,214.599609375,0.07450358072916667,0.011173429898917675,34.0,2.297953766638735e-06,0.011741711862950591,abnormal,a0002.wav
-448.3688089007123,257.39404847268355,-5.944295835965252,4.262438163919624,32.84089919450282,-21.69793967507491,-13.74968364512024,10.815191345965081,-8.328431222584191,-5.124718122628802,6.104263286872052,-7.4598837334134025,-11.401654962522299,122.28911024311185,217.93619791666666,0.07584635416666667,0.010491962544620037,38.0,-7.3609451028491e-06,0.011191172030398775,abnormal,a0002.wav
-440.3959799514649,251.14915938990325,-2.513979761864427,5.137301271318324,30.76519577819295,-24.186219102112364,-16.256866250788004,11.067177087352384,-5.399847132338508,-3.8448721862792676,5.885221233254891,-6.596490465980955,-9.19066639954165,125.17216872299986,221.59830729166666,0.06884765625,0.010765232145786285,45.0,2.8228620470733905e-06,0.011472570867942955,abnormal,a0002.wav
-426.94754017417426,245.54685787648907,0.4881092881387972,6.591659284279099,30.428462079015898,-22.97196848231501,-15.668640156352351,10.101361070519141,-5.137964589144639,-3.810385393955816,3.7997114996975068,-7.653607788027987,-8.372175093847897,124.43864306700625,215.90169270833334,0.06844075520833333,0.012144728563725948,31.333333333333332,-5.34986691334433e-08,0.012917731523875252,abnormal,a0002.wav
-426.58714886059437,243.62241015026282,1.0027777507618894,1.5473011141473079,28.801788162852564,-18.49288511691439,-12.480641921874508,13.13677688202226,-4.053316181300268,-6.687881779056249,3.2164729012209263,-7.286610631766144,-11.11366391169818,126.38168511645854,231.689453125,0.07076009114583333,0.012070692144334316,31.333333333333332,5.528426248954914e-05,0.012818052256593533,abnormal,a0002.wav
-445.4857485712134,256.4313009667051,-4.886505070550107,0.5172445961374517,33.31325895921925,-19.38960663081105,-13.912559177769433,13.546965114818525,-5.566982702724469,-6.577320684442037,5.565708362885425,-7.258604525758329,-12.355524543473136,122.51911226481631,218.18033854166666,0.07145182291666667,0.010819320566952229,26.666666666666664,1.5045264033017444e-05,0.011622428425452393,abnormal,a0002.wav
-431.68413652456525,240.89276704633656,5.879994103818867,3.542963216769156,30.54416131438482,-16.388174032556982,-15.0378383456804,8.090562457828781,-5.3369579840975945,-4.630564960396672,4.623421933827703,-6.462669344323245,-9.332244859607068,123.27721203242372,217.041015625,0.072998046875,0.011268860660493374,33.33333333333333,-5.242895092022809e-05,0.01198164578063246,abnormal,a0002.wav
-448.39691555060364,266.6243077214286,-9.60149826249139,2.9963982420852644,37.57218286810818,-22.347798717514923,-15.961830992147995,13.07938623957328,-5.953269079288077,-3.7701817211723516,7.15336929005133,-8.996393703804829,-12.03342884845681,119.51327011796836,217.36653645833334,0.072265625,0.012007257901132107,33.33333333333333,-1.841129576084957e-05,0.012557279414997216,abnormal,a0002.wav
-432.76067965473527,257.50770234102964,-12.235238706789941,1.221800398247536,34.39757334911136,-23.660802448215705,-14.545702567501962,14.265064586964856,-5.737672636968873,-3.521646016832926,7.3712039506127915,-9.41502431166624,-13.851287013100148,128.17059502602805,231.85221354166666,0.07527669270833333,0.011499260552227497,27.333333333333332,1.0376735122946931e-05,0.012186404919551209,abnormal,a0002.wav
-460.9722238111205,213.98043527829506,14.601464470919064,23.714298790949965,49.405638999578436,7.600739160880693,4.836140788825673,16.864951597846375,-2.4141778935630875,-6.9289735754109545,2.2812203388845393,-6.329826083272136,-11.825455729594312,100.24789021791157,168.29427083333334,0.038045247395833336,0.016873612999916077,26.333333333333332,-2.5480899379234095e-05,0.018167290865094575,abnormal,a0003.wav
-503.931576567557,195.13594531235637,33.06350797151883,31.425485101284142,50.772865663805725,11.1378451159932,0.8340609175824664,13.028220689540104,-1.322395446197844,-8.388842288053171,1.0026983598038883,-2.5022726349396542,-9.365223661077367,77.30188065170987,107.421875,0.035359700520833336,0.013701931573450565,23.333333333333332,7.985458868723094e-07,0.014686422625537406,abnormal,a0003.wav
-501.2742127316583,205.4203182126279,35.84494236511876,33.14489793741964,53.754508530559576,11.056502550413585,-1.5862648781262128,12.510763944963173,-1.5312874608801674,-11.010732985993778,-1.1262485213787412,-2.307352299652791,-9.798910216160106,73.20691411318779,105.46875,0.034708658854166664,0.0160259697586298,25.0,2.2969340504475974e-05,0.017318023040817324,abnormal,a0003.wav
-492.26690029040816,208.42187889581535,39.98844441556239,31.06742563431241,50.54291574247585,11.06225359477079,-2.530610281329538,11.802300763577541,0.9014327409466851,-9.037450327877691,-2.0747176434403554,-4.791333650786547,-11.90073608720394,74.08592557049899,118.97786458333333,0.0343017578125,0.016466360539197922,25.333333333333332,1.2770566673430703e-05,0.01812687676577541,abnormal,a0003.wav
-487.06298282097964,201.0672840570589,33.599389461463495,30.614804488861026,51.46868400481238,11.828459745578387,0.006800016298411056,12.331122837791375,0.2794732206844204,-6.095857277032059,0.3778824943176488,-5.555233838300855,-10.952194948378356,75.17418669550209,114.990234375,0.032389322916666664,0.01524296123534441,25.333333333333332,-1.337327359238667e-05,0.016258988935805383,abnormal,a0003.wav
-511.7495221977495,200.99820997641913,43.54743787503329,31.054605139697745,46.204012873674145,10.299282624287214,-0.16902840367929603,13.676478524886663,2.3173042328262006,-6.4560036039840005,0.98400348127493,-3.785655685228955,-11.67808541296916,70.8941745039512,108.23567708333333,0.030558268229166668,0.014540416188538074,20.666666666666664,-1.5448080077710666e-05,0.015734039430926716,abnormal,a0003.wav
-481.25571418721574,189.41757517660335,47.771016946616434,29.773665051495446,43.332955392954666,13.232503669099321,-1.1236666965073978,9.321767496722352,2.0193049931970664,-6.255730867976866,0.32053904793111593,-2.031001873446451,-10.775689568468207,77.01140100683328,117.10611979166667,0.032877604166666664,0.01632756181061268,20.666666666666664,6.923815264157896e-05,0.017664747429838104,abnormal,a0003.wav
-487.2904407097107,208.8540355153382,41.00462721253532,29.317238614221328,50.20642590933492,13.988458650270552,-3.8347708762900248,4.7673746108780355,-2.8800189365623123,-7.514923959617824,-1.5992366514808094,-5.1716644238333,-9.933921499308626,77.01044486655456,117.26888020833333,0.033976236979166664,0.016434194520115852,25.0,3.315556669395539e-05,0.01763053014752561,abnormal,a0003.wav
-443.1178973606687,209.9133159280827,17.62286577506725,21.30984301604369,49.44520186436449,5.917701181541431,-4.363004535018395,10.597182504513368,-2.2056514117901354,-7.317049914870903,0.12928453121120434,-4.817735505702467,-7.992766200843032,96.57494794081249,164.306640625,0.035441080729166664,0.015309978276491165,25.666666666666664,-7.753683206845054e-05,0.01624877191451355,abnormal,a0003.wav
-428.68713742323007,212.60017544608908,-1.5123329746403311,17.909135034390943,51.201659088170935,1.7473048223885386,-0.8391605938185028,14.831425278034082,-4.166750915469886,-6.012434264175713,1.8157443219128353,-6.687546572375575,-7.758236214806289,107.56428159632559,194.25455729166666,0.038859049479166664,0.015092827379703522,24.333333333333332,-2.3180809290379948e-05,0.015982595824525936,abnormal,a0003.wav
-455.85131213688106,216.66836712286238,2.6779724714803983,16.981932500640593,50.7776112381874,3.3581161983884495,-1.3685831126803178,14.620959997683924,-3.4112658612103317,-5.9390388859381025,4.1205342264536275,-3.694914103379109,-7.037003592053272,105.21880629716439,201.66015625,0.039713541666666664,0.01425005029886961,24.666666666666664,-5.321888043484853e-05,0.015351846985636443,abnormal,a0003.wav
-479.5204833904293,205.17134405040224,34.86636048965489,29.61734005313328,47.496188860655415,8.550484604909647,-0.9879925359268283,10.23792327894195,-2.3953648860617065,-7.53512136736972,-0.39589050688635236,-4.8132630947420205,-9.386621780793659,80.40912475635709,126.54622395833333,0.03515625,0.01572844199836254,21.0,5.7132748769140056e-05,0.0165635780861161,abnormal,a0003.wav
-473.57129315135376,210.01063778240032,30.752516474803915,27.653431450537806,47.82865225551823,5.619745951008039,-4.444007819153011,10.570979454238506,-1.1149854334238822,-8.007734138113223,0.09736873415112841,-2.920057841724951,-8.753263093621825,81.57982270154828,130.04557291666666,0.033894856770833336,0.016024518758058548,23.0,6.501970738803564e-05,0.01723078026959505,abnormal,a0003.wav
-454.0763141741207,195.26149802814325,23.280053180014963,25.956779866350626,46.24740431902163,4.611253631797857,-2.535333906656843,11.598215578969262,-1.0516890100544567,-5.147358756921334,1.8660105926748294,-5.353979991195101,-9.998595260916389,99.11619388834106,170.73567708333334,0.036824544270833336,0.014541727490723133,23.666666666666664,-6.0718128850307354e-05,0.015397802610571686,abnormal,a0003.wav
-488.8789464768827,199.19793058846642,30.323321963762258,27.519281740875513,44.73194184627173,5.508343440755337,-1.4734436782628328,12.381087963732726,1.3026169986697902,-4.448847476985315,0.47189156066152327,-4.3680441812383926,-8.393276766140966,91.36455232136855,147.29817708333334,0.038899739583333336,0.013755522668361664,23.333333333333332,4.736921961679315e-06,0.014864351270542477,abnormal,a0003.wav
-480.5419455398281,196.0096306515462,45.0670202919621,29.238696010294884,44.49040838979488,9.889454194648392,-4.447043629488866,10.868525336137273,3.934742093512296,-7.781889697179899,-2.2135702459025466,-2.934817072173439,-10.29639453370932,80.85318777841384,127.03450520833333,0.035441080729166664,0.015977559611201286,25.666666666666664,-6.864165889309813e-05,0.016805515969803456,abnormal,a0003.wav
-513.0312882523023,209.06226588917298,48.17747975173608,32.818926111653674,48.969609441880245,11.91768535773769,-2.3527394804216746,12.457704610204322,3.458743084919274,-8.161966706222666,-3.561153264138556,-6.413581547863437,-12.411749748911568,66.8259343588948,99.28385416666667,0.033406575520833336,0.016277633607387543,20.333333333333332,-1.503385824985413e-05,0.01744153706660984,abnormal,a0003.wav
-499.80829233283544,188.72286778492017,53.810454308044626,34.17059702537808,45.18094647926049,14.250646386190015,-0.26083833062708145,11.83169902725117,4.810162823016648,-6.959370995168807,-3.389945613940345,-5.914622106528012,-13.434005674672315,70.57681065030694,101.72526041666667,0.0335693359375,0.01502943504601717,21.333333333333332,5.756353363530645e-05,0.01582987862642707,abnormal,a0003.wav
-521.6241879743836,195.2811855860675,41.06472197767661,32.49478005233188,51.40342892852089,11.848007851328951,-3.5957720310479906,11.534276160665774,1.3436931590297796,-7.248760158086928,2.6654045289103405,-3.969534729094674,-16.151045227025392,73.40684178941937,104.4921875,0.0347900390625,0.01311135571449995,24.0,1.0108446990043041e-05,0.014188159974792345,abnormal,a0003.wav
-386.21205841901565,208.81846102543966,40.82905055063209,16.44589424174432,27.89583710292744,-0.04313256093749107,-7.2550080467471645,1.8640980606884137,-11.021142787849547,-16.13216097194253,-3.3625630775120388,-0.8840040786038271,-2.804876336153667,107.22033150973108,181.31510416666666,0.043701171875,0.026684120297431946,28.333333333333332,4.927314606654512e-05,0.028657573718245198,abnormal,a0004.wav
-389.7697611534239,216.7450091748212,28.45306802686316,15.94137493800987,36.587551601491064,-2.337814084927949,-9.217503698770129,7.140568145131636,-8.745221921504088,-16.313049593049445,-3.3164731438183885,-3.87379892250665,-5.889385718940665,96.13420993165029,157.06380208333334,0.041666666666666664,0.0303086768835783,28.333333333333332,-6.557994082194661e-06,0.031526960445595664,abnormal,a0004.wav
-357.58212408656067,202.43509002994813,23.555568831189962,13.077691307569538,31.375839750005724,-5.617390746968233,-9.329471883643926,7.472509883279226,-7.186650892671778,-12.129213794452705,0.6016779356220713,-2.7915560694719237,-5.8108313195606,115.15343586311114,203.53190104166666,0.043619791666666664,0.027348138391971588,28.333333333333332,-7.132197112892637e-05,0.02920759566075123,abnormal,a0004.wav
-427.84229790474916,218.85150633123155,30.40107858432134,20.351993762465273,36.13644735835512,-4.8625597449389995,-6.90075711966706,8.005851512260735,-8.260497157954559,-8.960933826334848,2.4415733469175485,-4.804879618187944,-4.411151213877205,84.84843726048437,138.99739583333334,0.044596354166666664,0.025430871173739433,28.666666666666664,-7.339669632314176e-06,0.027883349005107128,abnormal,a0004.wav
-394.8015146613475,212.1756542446481,23.004405378813132,18.701745601195313,41.31812355509525,-0.3382910876198478,-9.733574853473492,3.344062266741609,-9.554283439862383,-11.166012170687791,-1.56580931496679,-6.209498332922618,-4.718221446479608,96.22215257578485,147.37955729166666,0.043050130208333336,0.026102222502231598,28.666666666666664,7.154337412058764e-06,0.02782655191484784,abnormal,a0004.wav
-408.32177814832556,215.14445705137874,24.942987220409922,16.76952499912718,42.332906054238514,0.0991422490628393,-12.732852274314011,5.431769969950156,-6.499523315424283,-14.775633679766388,-2.9924849181614963,-3.914379912954589,-6.568521526850109,97.87234536671095,168.61979166666666,0.040934244791666664,0.02444678544998169,31.333333333333332,7.250141185658687e-05,0.026829604281058385,abnormal,a0004.wav
-407.8227460105432,226.76062017204342,23.883551031114564,14.290675431831678,36.48812629388785,-4.506513701729302,-9.787675062128574,6.460316037987859,-10.12000545199183,-15.330598567891117,-2.669021924627753,-4.689649237179994,-4.872609123469048,95.57008050433593,154.45963541666666,0.041219075520833336,0.02493736706674099,28.333333333333332,2.66043165571213e-05,0.026514272237315648,abnormal,a0004.wav
-410.4403596510362,211.29776133833786,19.6839668651622,19.258036372121428,39.16129793125041,-3.3207750846829414,-5.81239713490547,7.997846716103037,-9.400961487246112,-11.113566853440412,-0.24713110576192884,-5.351031010137042,-5.014985420894771,96.61726110693053,150.96028645833334,0.045206705729166664,0.02154649794101715,33.666666666666664,-5.0347814549322765e-05,0.02307256109307145,abnormal,a0004.wav
-410.38356415742436,221.72792927865825,21.721112014800738,22.631064420306558,39.583089880561424,-9.180722332162512,-8.777252044137192,7.449192913662789,-14.388156533331076,-13.056827160973882,4.207731477367925,-5.206222214352071,-7.777218707502217,94.2042011523164,147.705078125,0.042399088541666664,0.02308792807161808,31.333333333333332,-2.536931726619106e-05,0.024241061054227426,abnormal,a0004.wav
-406.5901429479518,228.8226170370921,20.532369864584126,11.952458214169654,38.88347458166632,-4.699172810061275,-12.621260741731112,6.621082779560449,-9.510309804209275,-13.56257023708371,2.998501660947742,-3.9888132181378055,-10.396254603010162,97.07785039622502,157.55208333333334,0.04443359375,0.023053981363773346,31.333333333333332,-3.052360366215447e-05,0.024605329802111397,abnormal,a0004.wav
-421.32396831863326,231.156898263867,21.531954412475656,12.037760697742252,38.75168650095956,-1.896060987255261,-9.180358116904616,5.918866088828278,-11.502658718351983,-14.975908173845438,0.44107254692335984,-3.3328452285684897,-5.760293309869069,94.898786432302,150.55338541666666,0.048095703125,0.022174956277012825,28.0,1.8271560552232478e-05,0.0231693778755074,abnormal,a0004.wav
-418.74828068603557,227.07723912681604,24.349646658181772,14.037374361398973,40.5874249323124,0.8555161505721814,-8.183497790312103,4.805698493650545,-13.856384404093733,-17.36966893673321,1.2826300656098757,0.40434205880030594,-4.103799412713256,93.231645262075,145.263671875,0.044677734375,0.022378459572792053,31.333333333333332,4.648639989539438e-05,0.024486505820675995,abnormal,a0004.wav
-426.7745109350896,228.0902755986394,27.00638381353212,14.930598379155748,41.12087331436138,0.07326353106549821,-10.24309077281064,6.494224806375698,-9.731127417209288,-16.549067986714746,1.1748435230774952,1.5972467166825808,-5.9543470217438355,88.18998381692627,138.671875,0.041910807291666664,0.024981090798974037,25.666666666666664,-1.1667351798602768e-05,0.025724485883543008,abnormal,a0004.wav
-423.5435284922648,212.04416955493355,43.356584388145784,20.007406436246516,35.472806768199305,2.9072996447984654,-8.262851122041996,6.138656706558039,-5.701310409214069,-15.71979408144908,-2.5425783969308653,0.012281219399973009,-6.73368277845472,83.66432685807801,131.18489583333334,0.041422526041666664,0.02482149749994278,28.666666666666664,-3.1317210246773753e-06,0.026921079191144847,abnormal,a0004.wav
-430.56981819395736,213.38311249376696,43.85018334590726,17.849451977459385,33.19949944890372,2.2893021941132736,-9.157305715371276,3.4330920441738226,-7.390438300680391,-14.82947858376201,-2.6369070707951283,-2.4109108227063145,-7.392737981947537,87.00633381384672,136.23046875,0.043050130208333336,0.023660356178879738,27.666666666666664,2.548667476679507e-05,0.02524394731289933,abnormal,a0004.wav
-440.55982723915275,220.76101600032231,35.17566072216271,16.187304704742896,36.320022056104406,0.06396827933474301,-9.439577796926228,5.699372190320163,-7.273388841956243,-12.895138203938759,0.09835543927313384,-2.5159531592977578,-5.846467659543381,84.89984254400048,135.33528645833334,0.043701171875,0.023507632315158844,28.666666666666664,-2.2492868432600436e-05,0.025124271584314406,abnormal,a0004.wav
-420.0715294842774,217.30470569194173,30.70206810423416,12.929797084235785,35.294337744886626,2.7118020321462732,-7.009174088954871,4.839435390667164,-7.505689433373746,-11.552499321133821,-1.0212849491751228,-3.9367123717280195,-4.401119115127069,89.36590154769861,144.287109375,0.043294270833333336,0.02345188520848751,27.666666666666664,1.6849870473813972e-05,0.025583885488704727,abnormal,a0004.wav
-436.4581004152244,220.7019314062861,36.097373446473064,15.074524137123978,36.24993316728973,2.3881660002485208,-9.109924890964038,3.6896875260686426,-7.997475297202012,-12.535352755871644,-0.17811460101961352,-3.5910316362815866,-8.267182007433291,84.75553790083531,133.87044270833334,0.042521158854166664,0.023771317675709724,27.666666666666664,1.4482643100528306e-06,0.02518340267079301,abnormal,a0004.wav
-424.7405377985969,214.6854877869404,36.82281791216289,15.862554397658629,33.760846105782804,2.752999676430072,-7.967386309948028,0.9195944485170392,-9.456691210574355,-10.766510137139703,-0.5257596036263782,-4.458567441119796,-5.952839832443061,90.42457124104105,145.34505208333334,0.042317708333333336,0.02254125475883484,30.666666666666664,-2.6352400012090862e-05,0.02412917411068199,abnormal,a0004.wav
-422.06333119420236,216.06234280816,26.756925807906114,13.489830428579355,36.66350926503319,2.002652212026408,-7.4216953167489335,3.4243833006735644,-9.436390291934803,-11.55514117881736,-1.5532095091276037,-5.962580825228675,-5.407107197614327,93.94007670900582,151.20442708333334,0.042521158854166664,0.02182108350098133,28.333333333333332,3.2875106885597766e-06,0.023911872788758528,abnormal,a0004.wav
-417.32213849991695,213.67138482351822,28.98856713315772,18.61196588912828,38.84792399403144,1.540842163621867,-6.437651329856767,4.098994689650994,-11.711762848837266,-12.597561926374611,1.8080907866570792,-2.9283950801690177,-6.937186399720775,91.3951152295163,147.05403645833334,0.040608723958333336,0.022521717473864555,28.333333333333332,-3.6255695019270425e-05,0.024018199225465685,abnormal,a0004.wav
